LotFrontage,LotArea,OverallQual,OverallCond,FullBath,HalfBath,TotRmsAbvGrd,YearBuilt,TotalBsmtSF,BedroomAbvGr,CentralAir,GrLivArea,PoolArea,YrSold,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,Heating_GasA,Heating_GasW,Heating_Grav,Heating_Wall,total_square_ft,built_minus_sold
65.0,8846,8,4,1,0,4,1967,2153,4,1,2217,0,2008,0,1,0,0,0,1,0,0,0,4370,3975
60.0,11198,6,5,1,0,8,1978,968,3,1,1039,0,2008,1,0,0,0,0,1,0,0,0,2007,3986
82.0,7438,7,5,2,1,5,1951,1264,3,1,1097,0,2006,1,0,0,0,0,1,0,0,0,2361,3957
60.0,9800,5,5,2,1,6,1924,686,2,1,1908,0,2007,1,0,0,0,0,1,0,0,0,2594,3931
82.0,11075,5,5,2,0,6,2005,1383,1,1,1128,0,2006,1,0,0,0,0,1,0,0,0,2511,4011
88.0,6000,5,5,2,2,5,1967,0,3,1,1269,0,2006,1,0,0,0,0,1,0,0,0,1269,3973
60.0,12735,5,7,1,0,7,1956,1249,3,1,1337,0,2008,0,0,0,0,1,1,0,0,0,2586,3964
70.0,11694,4,5,1,1,7,1958,1752,2,1,1577,0,2006,1,0,0,0,0,1,0,0,0,3329,3964
80.0,13518,4,5,1,1,9,1994,894,3,1,752,0,2008,1,0,0,0,0,1,0,0,0,1646,4002
60.0,13695,5,5,1,0,9,1930,741,3,1,1575,0,2007,1,0,0,0,0,1,0,0,0,2316,3937
69.37905085568637,10480,6,2,1,1,8,1975,551,3,1,1512,0,2006,0,0,0,0,1,1,0,0,0,2063,3981
79.0,7700,5,5,1,1,6,1976,636,3,1,1509,0,2010,1,0,0,0,0,1,0,0,0,2145,3986
80.0,10000,6,6,2,0,6,1957,783,3,1,838,0,2009,1,0,0,0,0,1,0,0,0,1621,3966
80.0,6000,7,5,2,1,5,2000,720,3,1,2080,0,2006,1,0,0,0,0,1,0,0,0,2800,4006
87.0,3182,7,7,2,0,9,1954,540,3,1,1262,0,2009,1,0,0,0,0,1,0,0,0,1802,3963
51.0,7535,10,6,2,0,8,1953,1144,3,1,2138,0,2006,0,0,1,0,0,1,0,0,0,3282,3959
70.0,10846,4,5,1,0,5,1972,1144,2,1,987,0,2006,1,0,0,0,0,1,0,0,0,2131,3978
52.0,10791,5,5,1,0,5,2006,612,3,1,2364,0,2008,1,0,0,0,0,1,0,0,0,2976,4014
65.0,13568,9,5,2,1,12,1916,0,3,1,1547,0,2006,1,0,0,0,0,1,0,0,0,1547,3922
70.0,12358,4,8,1,0,5,2005,1069,3,1,1664,0,2009,0,0,0,0,1,1,0,0,0,2733,4014
51.0,7200,6,5,1,0,6,1958,624,3,1,1629,0,2007,1,0,0,0,0,1,0,0,0,2253,3965
77.0,11029,5,5,1,0,7,1994,964,3,1,2256,512,2006,1,0,0,0,0,1,0,0,0,3220,4000
90.0,8410,6,5,1,0,6,1936,884,1,1,1406,0,2007,0,1,0,0,0,1,0,0,0,2290,3943
69.37905085568637,7875,3,5,1,0,8,1957,848,2,1,1200,0,2007,1,0,0,0,0,1,0,0,0,2048,3964
50.0,10140,10,5,1,1,6,1965,1430,4,0,1670,0,2008,1,0,0,0,0,1,0,0,0,3100,3973
65.0,6204,8,5,2,0,9,1927,855,2,1,1306,0,2010,1,0,0,0,0,1,0,0,0,2161,3937
96.0,4923,5,5,1,0,5,1968,970,3,1,784,0,2007,1,0,0,0,0,1,0,0,0,1754,3975
50.0,10159,6,7,1,0,7,1964,1926,4,1,987,0,2006,0,0,1,0,0,1,0,0,0,2913,3970
60.0,10880,5,5,1,1,9,1988,0,2,1,1775,0,2010,1,0,0,0,0,1,0,0,0,1775,3998
69.37905085568637,25286,4,5,2,1,7,2002,1462,3,1,1144,0,2008,1,0,0,0,0,1,0,0,0,2606,4010
63.0,10480,4,5,2,0,8,2006,483,3,1,1266,0,2007,1,0,0,0,0,1,0,0,0,1749,4013
44.0,6600,4,5,1,0,7,1979,686,2,1,1572,0,2007,1,0,0,0,0,1,0,0,0,2258,3986
21.0,6173,7,6,1,1,6,2006,864,2,1,1004,0,2009,1,0,0,0,0,1,0,0,0,1868,4015
58.0,7875,8,6,2,1,4,1940,1029,3,0,1588,0,2008,1,0,0,0,0,1,0,0,0,2617,3948
69.37905085568637,4671,5,7,2,1,6,1898,1029,3,1,1750,0,2010,1,0,0,0,0,1,0,0,0,2779,3908
59.0,6130,7,5,1,1,6,1963,876,2,1,1040,0,2006,0,1,0,0,0,1,0,0,0,1916,3969
65.0,4608,6,7,2,0,6,2007,926,3,1,1958,0,2006,1,0,0,0,0,1,0,0,0,2884,4013
75.0,8450,5,5,1,0,5,1977,982,2,1,1468,0,2009,0,1,0,0,0,1,0,0,0,2450,3986
69.37905085568637,10200,5,5,1,0,7,1971,1144,4,1,1484,0,2009,0,0,1,0,0,1,0,0,0,2628,3980
69.37905085568637,8536,2,6,2,0,6,1924,1372,3,1,1479,0,2007,1,0,0,0,0,1,0,0,0,2851,3931
64.0,13500,5,6,1,0,7,2005,858,3,1,864,0,2006,1,0,0,0,0,1,0,0,0,1722,4011
40.0,13695,5,6,2,0,6,2005,1273,6,0,1370,0,2006,1,0,0,0,0,1,0,0,0,2643,4011
110.0,4282,5,5,2,1,4,1922,860,3,1,1756,0,2009,1,0,0,0,0,1,0,0,0,2616,3931
75.0,7420,6,6,1,2,5,2003,732,3,1,1561,0,2009,1,0,0,0,0,1,0,0,0,2293,4012
69.37905085568637,4928,8,5,2,1,4,1954,860,3,1,1752,0,2006,1,0,0,0,0,1,0,0,0,2612,3960
66.0,5687,6,5,2,1,6,1924,1670,4,1,1486,0,2007,1,0,0,0,0,1,0,0,0,3156,3931
69.37905085568637,11500,9,5,3,0,5,1979,780,2,1,1092,0,2009,1,0,0,0,0,1,0,0,0,1872,3988
60.0,12090,8,7,1,1,5,1927,794,2,1,1434,0,2007,1,0,0,0,0,1,0,0,0,2228,3934
107.0,10437,6,5,2,0,14,1918,1056,4,0,1108,0,2006,1,0,0,0,0,1,0,0,0,2164,3924
57.0,10237,4,5,1,1,4,1931,1099,3,1,1505,0,2008,1,0,0,0,0,1,0,0,0,2604,3939
81.0,6780,9,6,1,0,12,2006,1099,3,1,1327,0,2007,0,0,1,0,0,1,0,0,0,2426,4013
56.0,13651,6,5,1,0,10,1999,1370,4,1,1396,0,2007,1,0,0,0,0,1,0,0,0,2766,4006
94.0,4043,6,5,1,1,5,1999,735,4,1,2054,0,2009,1,0,0,0,0,1,0,0,0,2789,4008
88.0,8536,6,5,1,1,5,1997,1200,3,1,1442,0,2009,1,0,0,0,0,1,0,0,0,2642,4006
69.37905085568637,7931,8,5,2,1,5,2003,1052,3,1,1733,0,2008,1,0,0,0,0,1,0,0,0,2785,4011
48.0,2001,9,5,2,0,5,1967,1581,3,1,1196,0,2010,1,0,0,0,0,1,0,0,0,2777,3977
51.0,5062,5,5,2,0,5,1998,967,2,1,2414,0,2007,1,0,0,0,0,1,0,0,0,3381,4005
52.0,7200,9,5,2,1,5,1988,1214,3,1,1241,0,2009,0,0,0,0,1,1,0,0,0,2455,3997
80.0,25095,8,5,2,1,8,2004,1593,2,1,1601,0,2008,1,0,0,0,0,1,0,0,0,3194,4012
69.37905085568637,11841,4,5,2,1,8,2008,0,3,1,988,0,2008,1,0,0,0,0,1,0,0,0,988,4016
85.0,8470,7,5,2,0,8,1934,868,3,1,923,0,2007,1,0,0,0,0,1,0,0,0,1791,3941
70.0,11394,5,4,2,1,5,1965,1575,2,1,1739,0,2008,1,0,0,0,0,1,0,0,0,3314,3973
60.0,10625,5,6,1,1,7,1977,1232,4,1,1442,0,2007,1,0,0,0,0,1,0,0,0,2674,3984
70.0,11777,5,5,2,0,5,1996,1700,3,1,2062,0,2009,1,0,0,0,0,1,0,0,0,3762,4005
50.0,9900,8,4,1,0,7,1918,600,3,1,1092,0,2008,0,0,0,1,0,1,0,0,0,1692,3926
51.0,31770,7,7,2,1,9,2004,728,4,1,1820,0,2010,1,0,0,0,0,1,0,0,0,2548,4014
69.37905085568637,10625,7,5,1,0,7,2004,1080,4,1,924,0,2007,1,0,0,0,0,1,0,0,0,2004,4011
80.0,13265,7,7,2,0,6,1985,798,1,1,1229,0,2009,1,0,0,0,0,1,0,0,0,2027,3994
79.0,7879,5,6,1,0,6,1968,728,3,1,2060,0,2008,0,0,1,0,0,1,0,0,0,2788,3976
80.0,12224,7,5,0,0,12,1999,612,3,1,1242,0,2010,1,0,0,0,0,1,0,0,0,1854,4009
69.37905085568637,8846,7,6,2,0,6,2005,816,3,1,1212,0,2006,0,1,0,0,0,1,0,0,0,2028,4011
35.0,21384,6,8,1,1,5,1978,728,6,1,1664,0,2008,0,0,0,1,0,1,0,0,0,2392,3986
83.0,5684,6,5,1,0,8,1972,1670,2,1,904,0,2006,1,0,0,0,0,1,0,0,0,2574,3978
51.0,9590,8,5,2,1,8,1995,858,3,1,1614,0,2009,1,0,0,0,0,1,0,0,0,2472,4004
69.37905085568637,4438,4,5,1,0,7,2003,1926,3,1,1337,0,2007,1,0,0,0,0,1,0,0,0,3263,4010
60.0,7800,6,5,2,0,7,1959,960,2,1,1310,0,2008,1,0,0,0,0,1,0,0,0,2270,3967
49.0,8480,6,5,1,0,5,1880,1392,4,1,1296,0,2007,0,0,1,0,0,1,0,0,0,2688,3887
74.0,9120,5,5,2,0,7,2000,612,2,1,1566,0,2010,1,0,0,0,0,1,0,0,0,2178,4010
79.0,5000,7,5,1,0,6,2004,1126,3,1,1100,0,2010,1,0,0,0,0,1,0,0,0,2226,4014
69.37905085568637,9000,6,5,2,1,7,1932,672,3,1,2452,0,2007,1,0,0,0,0,1,0,0,0,3124,3939
48.0,11645,7,5,2,0,7,1976,756,3,0,1560,0,2009,1,0,0,0,0,1,0,0,0,2316,3985
73.0,15750,6,5,1,0,6,1984,1650,4,0,1004,0,2006,1,0,0,0,0,1,0,0,0,2654,3990
72.0,6911,5,5,1,0,5,2006,1199,2,1,1797,0,2006,0,0,0,0,1,1,0,0,0,2996,4012
60.0,2448,4,4,0,1,7,1970,736,2,1,1691,0,2008,1,0,0,0,0,1,0,0,0,2427,3978
85.0,12378,5,5,1,0,7,1982,832,4,1,2263,0,2008,1,0,0,0,0,1,0,0,0,3095,3990
104.0,13000,7,8,1,1,6,2004,1028,3,1,1836,0,2010,1,0,0,0,0,1,0,0,0,2864,4014
69.37905085568637,8281,5,5,1,1,7,1976,991,3,1,2229,0,2008,1,0,0,0,0,1,0,0,0,3220,3984
21.0,21780,7,6,2,1,6,1999,894,2,1,1200,0,2008,1,0,0,0,0,1,0,0,0,2094,4007
65.0,7200,3,8,2,0,7,1971,1947,2,1,2240,0,2008,1,0,0,0,0,1,0,0,0,4187,3979
24.0,8973,1,8,1,0,9,1992,1092,3,1,1557,0,2009,1,0,0,0,0,1,0,0,0,2649,4001
67.0,9187,6,6,1,0,8,1957,1468,4,1,816,0,2007,1,0,0,0,0,1,0,0,0,2284,3964
55.0,6270,6,5,1,0,5,1967,1947,4,1,1541,0,2010,1,0,0,0,0,1,0,0,0,3488,3977
75.0,4130,9,6,2,0,6,2007,1698,3,1,1828,0,2009,1,0,0,0,0,1,0,0,0,3526,4016
121.0,6324,6,5,1,1,9,1973,440,2,1,1392,0,2007,1,0,0,0,0,1,0,0,0,1832,3980
59.0,7892,7,6,2,0,5,2003,1416,3,1,1376,0,2008,1,0,0,0,0,1,0,0,0,2792,4011
60.0,10800,5,5,1,0,7,2005,716,2,0,616,0,2008,1,0,0,0,0,1,0,0,0,1332,4013
67.0,17104,6,7,2,0,7,1959,864,3,1,1689,0,2006,1,0,0,0,0,1,0,0,0,2553,3965
68.0,5720,4,5,2,0,6,1925,1383,2,1,1378,0,2010,1,0,0,0,0,1,0,0,0,2761,3935
70.0,4500,6,9,1,0,9,2005,768,2,1,1328,0,2008,1,0,0,0,0,1,0,0,0,2096,4013
50.0,10463,8,7,1,0,7,1961,1264,4,1,1217,0,2009,1,0,0,0,0,1,0,0,0,2481,3970
118.0,8740,7,5,1,1,9,2000,1003,2,1,1178,0,2007,1,0,0,0,0,1,0,0,0,2181,4007
78.0,5720,8,4,2,1,8,1910,1277,2,1,2097,0,2008,1,0,0,0,0,1,0,0,0,3374,3918
68.0,13695,7,5,1,0,5,2004,861,4,1,1644,0,2008,1,0,0,0,0,1,0,0,0,2505,4012
72.0,10542,5,5,1,1,6,1972,1125,3,1,796,0,2008,1,0,0,0,0,1,0,0,0,1921,3980
137.0,8816,7,5,3,1,7,2007,1370,3,1,899,0,2008,0,0,0,1,0,1,0,0,0,2269,4015
84.0,13286,6,5,2,1,4,1978,0,6,0,1869,0,2006,1,0,0,0,0,1,0,0,0,1869,3984
98.0,34650,5,5,2,0,6,2003,672,4,1,1336,0,2008,0,0,0,1,0,1,0,0,0,2008,4011
75.0,9000,9,5,2,0,9,2003,1800,3,1,1414,0,2007,1,0,0,0,0,1,0,0,0,3214,4010
69.37905085568637,9873,6,8,1,0,6,2005,105,3,1,480,0,2009,1,0,0,0,0,1,0,0,0,585,4014
50.0,11070,7,6,3,1,5,1910,893,4,0,1118,0,2008,1,0,0,0,0,1,0,0,0,2011,3918
51.0,3182,7,5,1,1,5,1957,880,3,1,864,0,2006,1,0,0,0,0,1,0,0,0,1744,3963
69.37905085568637,7590,7,5,1,1,8,1959,1428,4,1,1852,0,2008,1,0,0,0,0,1,0,0,0,3280,3967
69.37905085568637,6820,3,6,2,1,11,2003,1164,4,1,334,0,2007,0,0,1,0,0,1,0,0,0,1498,4010
69.37905085568637,1869,6,8,1,0,8,1986,993,3,1,3395,0,2006,1,0,0,0,0,1,0,0,0,4388,3992
24.0,7056,7,5,2,1,5,1935,2136,3,1,1092,0,2008,1,0,0,0,0,1,0,0,0,3228,3943
80.0,9600,8,5,1,1,4,1931,864,3,0,1829,0,2009,1,0,0,0,0,1,0,0,0,2693,3940
85.0,7875,6,5,1,1,9,2004,1869,2,1,1800,0,2010,0,0,1,0,0,1,0,0,0,3669,4014
69.37905085568637,7931,3,5,2,0,6,2008,0,3,1,1236,0,2007,1,0,0,0,0,1,0,0,0,1236,4015
43.0,7588,6,8,1,0,6,1955,1056,3,1,2082,0,2008,0,0,0,0,1,1,0,0,0,3138,3963
69.37905085568637,11841,7,7,2,1,6,1925,600,3,1,899,0,2010,1,0,0,0,0,1,0,0,0,1499,3935
69.0,6911,6,6,2,0,4,2004,1560,4,1,1387,0,2007,0,0,0,0,1,1,0,0,0,2947,4011
60.0,8405,6,5,2,0,7,1994,795,3,0,1792,0,2009,0,0,0,0,1,1,0,0,0,2587,4003
69.37905085568637,4274,6,5,2,1,8,1977,784,2,1,1728,0,2006,1,0,0,0,0,1,0,0,0,2512,3983
24.0,9144,4,5,2,1,5,2002,1394,2,1,1430,0,2010,1,0,0,0,0,1,0,0,0,2824,4012
35.0,10140,7,6,1,0,6,1974,936,3,1,1512,0,2008,1,0,0,0,0,1,0,0,0,2448,3982
74.0,13682,7,7,2,0,6,1988,1629,3,1,1416,0,2006,0,0,0,0,1,1,0,0,0,3045,3994
69.37905085568637,6979,7,5,2,1,8,1992,0,4,1,2243,0,2006,1,0,0,0,0,1,0,0,0,2243,3998
70.0,9591,6,5,2,0,5,1954,728,3,0,1116,0,2009,1,0,0,0,0,1,0,0,0,1844,3963
65.0,34650,7,9,1,0,9,1926,729,3,1,1344,0,2009,1,0,0,0,0,1,0,0,0,2073,3935
100.0,3072,4,8,1,0,5,1977,770,2,1,1215,0,2008,1,0,0,0,0,1,0,0,0,1985,3985
60.0,10637,5,5,2,0,9,1953,1241,3,0,1028,0,2007,1,0,0,0,0,1,0,0,0,2269,3960
67.0,11316,7,5,1,0,4,1962,1064,3,1,2945,0,2006,1,0,0,0,0,1,0,0,0,4009,3968
80.0,7851,7,5,1,0,6,1979,1079,4,1,1776,0,2007,1,0,0,0,0,1,0,0,0,2855,3986
80.0,1300,6,6,1,1,7,1947,991,1,1,1140,0,2009,0,0,0,0,1,1,0,0,0,2131,3956
69.37905085568637,7207,6,5,1,1,5,2006,1419,3,1,2320,0,2010,1,0,0,0,0,1,0,0,0,3739,4016
43.0,25419,6,5,2,1,5,1978,729,2,1,1432,0,2009,1,0,0,0,0,1,0,0,0,2161,3987
110.0,9855,4,5,2,1,8,1958,894,2,1,1993,0,2006,1,0,0,0,0,1,0,0,0,2887,3964
80.0,7937,9,5,1,1,3,1962,576,2,1,938,0,2006,0,0,0,0,1,1,0,0,0,1514,3968
69.37905085568637,9350,5,5,2,0,8,2005,927,1,1,1285,0,2010,1,0,0,0,0,1,0,0,0,2212,4015
63.0,9600,2,3,2,0,10,1920,1144,4,1,1440,0,2010,1,0,0,0,0,1,0,0,0,2584,3930
78.0,7050,6,5,1,0,9,1959,938,3,1,1493,0,2008,0,0,1,0,0,1,0,0,0,2431,3967
69.37905085568637,12244,5,5,1,0,6,1994,1029,3,1,848,0,2009,0,0,0,0,1,1,0,0,0,1877,4003
52.0,7018,8,9,1,0,8,1996,2046,3,1,2728,0,2009,1,0,0,0,0,1,0,0,0,4774,4005
69.37905085568637,10500,6,4,2,0,6,2003,732,3,1,1732,0,2007,1,0,0,0,0,1,0,0,0,2464,4010
50.0,10480,7,5,1,0,7,2005,1566,2,1,928,0,2009,1,0,0,0,0,1,0,0,0,2494,4014
96.0,10667,7,5,2,0,7,1958,864,3,1,1982,0,2009,0,0,0,1,0,1,0,0,0,2846,3967
61.0,4456,6,5,1,0,7,1984,1134,3,1,1048,0,2008,1,0,0,0,0,1,0,0,0,2182,3992
69.37905085568637,10240,10,5,1,0,6,1941,1800,3,1,1500,0,2007,1,0,0,0,0,1,0,0,0,3300,3948
70.0,10839,7,5,1,0,7,1916,680,4,1,1786,0,2008,1,0,0,0,0,1,0,0,0,2466,3924
69.37905085568637,3196,3,6,2,1,8,1954,784,3,1,999,0,2006,1,0,0,0,0,1,0,0,0,1783,3960
69.37905085568637,19138,6,6,2,1,5,2006,728,3,0,778,0,2009,1,0,0,0,0,1,0,0,0,1506,4015
77.0,7200,6,5,1,0,4,1954,864,3,1,2610,0,2009,0,0,0,0,1,1,0,0,0,3474,3963
47.0,8791,6,6,2,1,7,2005,1040,3,1,858,0,2009,0,0,0,1,0,1,0,0,0,1898,4014
70.0,2572,5,5,2,0,4,1952,1281,3,1,1768,0,2009,1,0,0,0,0,1,0,0,0,3049,3961
69.0,3182,10,5,1,0,7,2007,630,4,1,1944,0,2008,1,0,0,0,0,1,0,0,0,2574,4015
69.37905085568637,9525,5,3,1,1,4,1947,1212,2,1,969,0,2009,1,0,0,0,0,1,0,0,0,2181,3956
51.0,9200,6,6,2,0,5,1972,848,2,1,914,0,2008,1,0,0,0,0,1,0,0,0,1762,3980
60.0,9320,7,8,1,1,7,1962,848,2,1,964,0,2006,1,0,0,0,0,1,0,0,0,1812,3968
90.0,13159,6,6,1,0,3,1953,1090,2,1,1429,0,2007,1,0,0,0,0,1,0,0,0,2519,3960
69.37905085568637,8163,8,7,1,0,5,2000,1097,2,1,1563,0,2009,0,0,1,0,0,1,0,0,0,2660,4009
60.0,8737,5,5,2,0,6,1910,1494,2,1,2468,0,2010,1,0,0,0,0,1,0,0,0,3962,3920
69.37905085568637,10237,7,5,2,1,8,1966,658,3,0,2243,0,2006,1,0,0,0,0,1,0,0,0,2901,3972
59.0,10800,8,5,2,1,8,2008,1196,2,1,1053,0,2007,1,0,0,0,0,1,0,0,0,2249,4015
74.0,5100,8,6,2,0,10,1918,689,3,1,1208,0,2009,1,0,0,0,0,1,0,0,0,1897,3927
59.0,10628,7,4,2,1,7,1915,768,3,1,1214,0,2010,1,0,0,0,0,1,0,0,0,1982,3925
24.0,16285,7,5,2,0,4,2000,1010,4,1,1844,0,2007,1,0,0,0,0,1,0,0,0,2854,4007
21.0,11316,6,7,2,1,5,1920,1040,2,1,1768,0,2008,1,0,0,0,0,1,0,0,0,2808,3928
69.37905085568637,7931,6,5,1,0,5,2004,0,3,1,1710,0,2009,0,0,0,1,0,1,0,0,0,1710,4013
21.0,10206,5,5,2,1,5,2004,765,3,1,1661,0,2010,0,0,0,0,1,1,0,0,0,2426,4014
100.0,1890,4,5,1,1,7,2005,1092,2,1,1040,0,2008,0,0,0,0,1,1,0,0,0,2132,4013
73.0,13159,6,6,1,0,6,1916,561,2,1,2614,0,2009,1,0,0,0,0,1,0,0,0,3175,3925
73.0,9303,6,7,2,1,7,1948,1040,3,1,1112,0,2009,0,0,1,0,0,1,0,0,0,2152,3957
69.37905085568637,10634,5,5,1,0,7,1926,1194,3,1,1919,0,2010,1,0,0,0,0,1,0,0,0,3113,3936
69.37905085568637,11029,8,5,1,0,11,2005,528,4,1,1501,0,2009,1,0,0,0,0,1,0,0,0,2029,4014
74.0,10880,6,7,2,0,6,1968,969,2,1,2132,0,2010,0,0,0,0,1,1,0,0,0,3101,3978
116.0,12384,5,5,2,1,6,1969,816,3,1,912,0,2009,0,0,0,1,0,1,0,0,0,1728,3978
24.0,9790,5,7,2,1,8,1988,1559,5,1,2198,0,2010,1,0,0,0,0,1,0,0,0,3757,3998
65.0,17920,6,3,1,0,9,1966,1777,1,1,1342,0,2006,1,0,0,0,0,1,0,0,0,3119,3972
69.37905085568637,9742,6,7,2,1,8,2003,819,3,1,1004,0,2006,1,0,0,0,0,1,0,0,0,1823,4009
72.0,10410,5,5,1,0,8,1961,720,3,1,1701,0,2009,1,0,0,0,0,1,0,0,0,2421,3970
77.0,14200,6,5,1,0,6,1982,0,3,1,2462,0,2007,0,0,0,1,0,1,0,0,0,2462,3989
59.0,10240,6,5,1,0,7,1927,1020,3,1,2287,0,2008,0,0,1,0,0,1,0,0,0,3307,3935
80.0,8123,5,8,1,1,5,1962,980,3,1,1368,0,2008,1,0,0,0,0,1,0,0,0,2348,3970
56.0,3182,8,5,1,0,7,2000,780,3,1,3112,0,2008,1,0,0,0,0,1,0,0,0,3892,4008
69.37905085568637,18450,6,6,3,1,5,1997,1626,2,1,2452,0,2010,1,0,0,0,0,1,0,0,0,4078,4007
48.0,4224,7,5,1,1,6,1914,1040,2,1,864,0,2006,1,0,0,0,0,1,0,0,0,1904,3920
50.0,11249,5,5,2,0,6,2001,747,2,1,1501,0,2010,1,0,0,0,0,1,0,0,0,2248,4011
40.0,9819,3,8,1,1,8,1900,868,3,1,2344,0,2008,1,0,0,0,0,1,0,0,0,3212,3908
72.0,10140,8,5,1,0,4,2004,608,3,1,2183,0,2009,1,0,0,0,0,1,0,0,0,2791,4013
69.37905085568637,12182,5,5,1,0,7,2004,948,3,1,1268,0,2010,1,0,0,0,0,1,0,0,0,2216,4014
69.37905085568637,9600,6,5,2,1,5,1976,644,3,1,980,0,2009,1,0,0,0,0,1,0,0,0,1624,3985
85.0,13159,5,5,2,0,4,1956,1626,3,1,901,0,2006,1,0,0,0,0,1,0,0,0,2527,3962
65.0,34650,5,7,2,0,5,2001,1430,2,1,1363,0,2007,1,0,0,0,0,1,0,0,0,2793,4008
21.0,8532,5,5,2,0,6,1975,910,3,1,1489,0,2009,1,0,0,0,0,1,0,0,0,2399,3984
86.0,10650,5,5,1,1,5,1936,1214,2,1,1228,0,2009,1,0,0,0,0,1,0,0,0,2442,3945
66.0,10659,8,5,2,0,11,1963,1833,4,1,1040,0,2008,1,0,0,0,0,1,0,0,0,2873,3971
74.0,11888,8,5,2,0,7,1995,1417,2,1,1072,0,2010,1,0,0,0,0,1,0,0,0,2489,4005
85.0,10171,10,5,1,1,7,2005,925,3,1,1228,0,2007,1,0,0,0,0,1,0,0,0,2153,4012
80.0,16647,7,6,1,1,6,2002,1122,3,1,2192,0,2010,1,0,0,0,0,1,0,0,0,3314,4012
78.0,25095,6,5,2,0,8,1976,832,3,1,1040,0,2009,1,0,0,0,0,1,0,0,0,1872,3985
69.37905085568637,7018,8,5,2,0,7,1999,1632,3,1,1056,0,2006,1,0,0,0,0,1,0,0,0,2688,4005
69.37905085568637,8125,8,5,1,0,5,1979,855,6,1,1734,0,2009,1,0,0,0,0,1,0,0,0,2589,3988
44.0,16321,5,5,1,0,7,2004,735,4,1,1060,0,2006,1,0,0,0,0,1,0,0,0,1795,4010
69.37905085568637,25419,5,7,1,0,8,1956,1604,3,1,1414,0,2010,1,0,0,0,0,1,0,0,0,3018,3966
75.0,12464,6,5,2,0,9,1945,1175,4,1,1501,0,2007,1,0,0,0,0,1,0,0,0,2676,3952
76.0,13006,5,5,2,1,6,2003,2217,3,1,2392,0,2006,1,0,0,0,0,1,0,0,0,4609,4009
64.0,6563,7,5,2,0,5,1999,864,8,1,1392,0,2009,1,0,0,0,0,1,0,0,0,2256,4008
69.37905085568637,13651,6,7,1,0,8,1960,1848,2,1,1073,0,2010,1,0,0,0,0,1,0,0,0,2921,3970
69.37905085568637,9317,6,5,2,0,4,1976,1650,3,1,1479,0,2009,1,0,0,0,0,1,0,0,0,3129,3985
73.0,53107,5,3,2,1,6,1964,1040,3,1,1406,0,2008,1,0,0,0,0,1,0,0,0,2446,3972
69.37905085568637,7875,4,3,2,0,6,1957,1004,3,1,1776,0,2007,1,0,0,0,0,1,0,0,0,2780,3964
69.37905085568637,8530,7,4,2,1,7,1991,1059,1,1,1487,0,2009,1,0,0,0,0,1,0,0,0,2546,4000
60.0,9150,8,6,2,0,6,1910,980,3,1,1134,0,2006,0,0,0,1,0,1,0,0,0,2114,3916
73.0,16059,3,5,1,0,12,2005,480,4,1,1363,0,2009,1,0,0,0,0,1,0,0,0,1843,4014
24.0,7630,6,7,2,0,5,1968,783,2,1,1824,0,2008,1,0,0,0,0,1,0,0,0,2607,3976
69.37905085568637,7390,6,7,1,0,5,2005,1226,3,1,1710,0,2008,1,0,0,0,0,1,0,0,0,2936,4013
47.0,6173,7,6,2,0,10,2006,1151,4,1,816,0,2007,1,0,0,0,0,1,0,0,0,1967,4013
85.0,6204,5,6,1,1,7,1955,483,2,1,1786,0,2008,0,0,1,0,0,1,0,0,0,2269,3963
50.0,12090,7,5,2,1,10,1947,440,2,1,767,0,2009,1,0,0,0,0,1,0,0,0,1207,3956
65.0,11787,4,4,2,0,4,2004,1026,2,1,825,0,2008,1,0,0,0,0,1,0,0,0,1851,4012
75.0,2001,6,5,2,1,5,1928,1056,3,1,1266,0,2008,1,0,0,0,0,1,0,0,0,2322,3936
102.0,4282,6,5,1,0,5,2010,900,3,1,1040,0,2009,1,0,0,0,0,1,0,0,0,1940,4019
69.37905085568637,10500,7,5,2,0,6,2009,440,3,1,858,0,2007,1,0,0,0,0,1,0,0,0,1298,4016
77.0,11616,7,5,1,0,7,1958,755,3,1,1573,0,2007,1,0,0,0,0,1,0,0,0,2328,3965
92.0,8712,5,5,2,0,7,2004,1440,4,1,1684,0,2010,1,0,0,0,0,1,0,0,0,3124,4014
55.0,14260,6,5,1,0,6,2004,0,3,1,1586,0,2007,1,0,0,0,0,1,0,0,0,1586,4011
71.0,8197,9,7,1,0,7,2002,884,3,1,1588,0,2006,1,0,0,0,0,1,0,0,0,2472,4008
79.0,10440,6,8,2,0,6,1954,547,4,1,1505,0,2006,1,0,0,0,0,1,0,0,0,2052,3960
81.0,9150,6,5,2,0,6,1920,939,2,1,1494,0,2010,0,1,0,0,0,1,0,0,0,2433,3930
40.0,9588,7,6,1,0,5,2004,975,3,1,1795,0,2009,1,0,0,0,0,1,0,0,0,2770,4013
60.0,8712,2,5,1,1,6,2005,1392,3,0,2520,0,2006,1,0,0,0,0,1,0,0,0,3912,4011
85.0,10000,8,8,1,1,5,1995,817,3,1,1144,0,2007,1,0,0,0,0,1,0,0,0,1961,4002
48.0,13651,5,4,2,0,8,1915,1616,2,1,1796,0,2009,1,0,0,0,0,1,0,0,0,3412,3924
