LotFrontage,LotArea,BldgType,OverallQual,OverallCond,FullBath,HalfBath,TotRmsAbvGrd,YearBuilt,TotalBsmtSF,BedroomAbvGr,Heating,CentralAir,GrLivArea,PoolArea,YrSold
52.0,21695,2,8,5,1,0,6,2007,1606,4,0,0,1588,0,2009
110.0,7018,0,8,5,1,0,8,1988,1777,2,1,1,784,0,2006
89.0,12665,0,4,5,2,0,7,1923,462,2,0,0,2031,0,2009
66.0,7892,0,8,5,2,1,5,1995,1176,3,0,1,864,0,2009
65.0,8235,0,9,6,2,1,6,1920,1240,2,0,0,1908,0,2007
43.0,9000,0,5,5,1,0,7,1999,1196,3,0,0,1688,0,2006
65.0,11645,0,7,5,3,0,5,1930,992,3,0,0,1764,0,2006
95.0,4500,0,7,8,2,0,3,2006,1394,3,0,0,1135,0,2006
69.37905085568637,14762,0,7,6,1,1,8,2005,672,2,0,0,1304,0,2009
75.0,7438,0,7,5,1,0,6,2004,0,3,0,0,1750,0,2006
53.0,11952,0,6,5,1,1,6,1939,892,2,0,0,1796,0,2010
21.0,11228,0,5,7,2,1,6,1977,684,3,0,0,1196,0,2009
75.0,7590,0,4,7,3,0,7,1996,793,3,0,0,848,0,2008
50.0,5604,0,7,6,1,0,9,1999,105,2,0,0,912,0,2008
59.0,9525,0,6,5,1,0,8,1977,1204,1,0,0,1614,0,2009
41.0,7917,0,8,8,1,0,5,1988,1364,3,0,0,1432,0,2008
57.0,12150,0,6,5,2,0,7,1966,0,2,0,0,2098,0,2007
60.0,11700,0,7,5,1,0,6,1975,1202,3,0,0,1850,0,2008
61.0,9022,0,4,8,2,1,6,1936,784,3,0,0,894,0,2009
69.37905085568637,11143,0,7,5,2,0,6,1925,2392,4,0,0,1710,0,2008
40.0,10921,0,5,5,3,1,9,1949,1196,3,0,0,1028,0,2007
80.0,5400,1,7,5,2,1,7,1957,588,3,0,0,1888,0,2009
96.0,7800,0,6,5,1,0,7,2007,1127,4,0,0,789,0,2007
59.0,10625,3,5,5,1,0,5,1994,1610,3,0,0,1479,0,2007
85.0,11988,0,7,7,2,1,6,1949,860,2,0,0,882,0,2010
65.0,10171,0,6,5,2,0,5,1977,912,4,0,0,2344,0,2009
100.0,10927,0,6,4,2,0,7,2003,612,3,0,0,1381,0,2007
65.0,4400,0,8,5,2,0,5,1954,1208,3,0,0,1968,0,2009
174.0,7630,0,5,5,2,1,8,1940,1905,1,0,0,1560,0,2010
71.0,13650,0,5,5,1,0,10,1997,547,2,0,0,1616,0,2006
78.0,6120,0,6,6,2,0,8,2006,979,4,0,0,1392,0,2009
54.0,11764,0,7,6,2,0,5,1971,744,2,0,0,864,0,2007
79.0,10625,0,5,4,2,1,8,1930,928,2,0,0,2144,0,2009
68.0,13758,0,4,5,0,0,6,1994,2223,2,0,0,2087,0,2007
70.0,11250,1,6,5,2,0,10,2009,720,4,0,0,1262,0,2008
72.0,9084,1,4,5,1,1,8,1964,750,3,0,0,1056,0,2007
78.0,19378,0,5,6,2,0,6,1965,684,3,0,0,1077,0,2009
24.0,15865,0,5,5,2,0,6,1959,926,4,0,0,1100,0,2007
65.0,12919,0,5,5,2,1,7,1966,1561,2,0,0,2110,0,2010
90.0,8199,0,7,6,1,1,7,1953,868,2,0,0,912,0,2006
69.37905085568637,12677,0,7,5,2,1,6,2003,864,3,0,0,1620,0,2008
69.37905085568637,12589,0,6,5,2,0,5,2004,874,4,0,0,1484,0,2009
52.0,8500,0,6,5,2,0,5,1900,864,2,0,0,1125,0,2010
57.0,14442,0,7,5,2,1,10,2005,483,6,0,0,972,0,2008
60.0,9200,0,4,5,1,0,6,1960,1340,3,0,0,747,0,2008
52.0,7758,2,5,8,2,0,6,2003,1153,3,0,0,987,0,2007
72.0,10395,0,8,5,2,0,5,1957,755,2,0,0,1060,0,2007
95.0,13400,0,4,6,2,2,4,2004,1536,4,0,0,2084,0,2008
69.37905085568637,9906,0,5,5,1,1,4,1971,741,2,0,1,1709,0,2009
121.0,9965,0,8,5,2,1,8,1969,572,3,0,0,1494,0,2008
121.0,9022,0,7,5,2,0,5,1976,528,3,0,0,1442,0,2009
75.0,11988,0,4,5,2,1,4,1936,953,3,0,0,1593,0,2006
72.0,10628,3,5,5,1,0,5,1953,440,3,0,0,1768,0,2008
40.0,6993,0,4,6,2,1,6,1976,1097,3,0,0,1060,0,2010
52.0,8197,0,7,5,1,1,5,1940,1268,3,0,0,987,0,2007
75.0,11120,0,5,7,1,1,8,1977,0,3,0,0,969,0,2008
34.0,10084,0,7,5,2,0,5,1999,1643,2,0,0,1489,0,2008
76.0,7922,0,5,5,3,0,9,1880,940,3,0,0,1474,0,2007
69.37905085568637,10440,0,7,5,1,1,7,1977,672,3,0,0,2872,0,2007
72.0,7134,0,7,5,2,0,4,2004,876,3,0,0,1402,0,2010
57.0,9675,0,5,7,1,1,6,2005,1088,3,0,0,2727,0,2007
60.0,6930,3,7,5,2,0,7,1939,824,3,0,0,2520,0,2009
55.0,7314,0,4,5,2,0,8,1930,1145,3,0,0,1479,0,2007
76.0,10800,0,6,6,1,0,7,1977,0,3,0,0,1406,0,2007
69.37905085568637,4426,0,6,5,1,0,9,1977,967,2,0,1,901,0,2006
34.0,8640,0,5,5,2,0,7,2005,1214,3,0,0,1719,0,2007
110.0,12227,0,6,6,1,1,9,1921,817,4,2,0,1340,0,2009
75.0,11885,0,5,7,0,0,6,2008,636,3,0,0,999,0,2009
69.37905085568637,9000,0,5,4,2,1,7,1920,728,4,0,0,1183,0,2008
80.0,8450,2,5,7,1,1,7,1977,910,3,0,0,1928,0,2007
75.0,13860,0,8,5,3,0,10,1964,1297,4,0,0,1720,0,2009
65.0,9000,0,8,5,1,1,6,2005,1107,3,0,0,1344,0,2007
82.0,14977,0,5,5,2,0,5,1999,680,2,0,0,1482,0,2008
60.0,9636,0,4,4,1,1,6,2004,777,3,0,1,1734,0,2009
69.37905085568637,9750,0,5,6,1,0,7,1958,1440,3,0,0,1268,0,2007
65.0,7252,0,7,5,2,0,8,1962,1140,2,0,0,1396,0,2006
69.0,10500,0,7,5,2,1,6,1968,1337,3,0,0,1350,0,2006
59.0,3500,0,5,5,2,0,9,1999,755,3,0,1,747,0,2007
81.0,8163,0,5,4,2,0,6,2002,1566,3,0,0,1634,0,2007
78.0,11302,0,6,5,3,0,6,1972,811,5,0,0,2291,0,2007
60.0,12342,0,5,5,2,1,4,2004,761,3,0,0,1944,0,2006
34.0,2280,0,9,5,2,0,4,2005,789,2,0,0,1775,0,2007
85.0,8410,0,6,7,2,1,6,1961,1704,3,0,0,1369,0,2009
88.0,11096,0,5,7,2,1,5,1958,630,3,0,0,1478,0,2007
69.37905085568637,9588,0,5,5,2,0,5,1988,1252,3,0,0,1111,0,2006
64.0,8200,0,8,5,1,1,8,1928,720,3,0,0,1710,0,2006
69.37905085568637,8877,0,6,5,1,1,8,2004,1713,3,0,0,1636,0,2006
69.37905085568637,4058,0,6,5,1,0,4,1998,1763,3,0,0,1314,0,2007
75.0,11250,0,7,6,2,0,5,2009,1262,0,0,0,1198,0,2007
53.0,2289,2,6,5,2,0,6,1959,649,3,0,0,1144,0,2010
65.0,12474,0,4,6,2,1,7,2003,856,4,0,0,2713,0,2007
69.0,9453,0,7,6,1,0,6,1972,969,4,0,0,1077,0,2009
69.37905085568637,7560,0,6,6,2,1,7,1922,970,5,0,0,2138,0,2006
80.0,10382,0,6,5,1,0,7,1953,1210,2,0,0,1716,0,2010
100.0,7931,0,6,5,1,0,5,1970,1113,2,0,0,1950,0,2006
80.0,8462,0,7,5,1,0,8,1996,1116,3,0,0,987,0,2006
69.37905085568637,27650,0,6,5,2,0,7,1993,0,4,0,0,864,0,2008
80.0,8450,0,5,7,1,0,3,1923,1208,3,0,0,1400,0,2009
63.0,9830,0,7,5,1,0,7,1931,864,2,0,0,1109,0,2008
60.0,14859,0,8,7,1,0,4,1947,1728,3,0,0,1306,0,2007
85.0,11194,0,4,7,2,0,6,1999,1713,2,0,0,1800,0,2007
52.0,53227,0,6,5,2,0,9,1974,847,3,0,0,1140,0,2008
73.0,7200,0,6,5,1,0,7,1972,1145,4,0,0,2624,0,2010
110.0,12919,0,5,5,2,1,7,1963,1869,6,0,0,1067,0,2010
84.0,15426,0,6,5,1,1,10,1986,1362,3,0,0,864,0,2006
100.0,13125,0,5,5,1,1,5,2002,1379,3,0,0,1479,0,2008
75.0,17120,0,7,5,2,0,7,1963,1413,3,0,0,1008,0,2009
80.0,10667,0,5,5,2,0,7,1918,811,3,0,0,1566,0,2008
80.0,14200,0,7,5,1,0,7,1954,894,3,0,0,2236,0,2008
60.0,9591,0,6,5,1,0,7,2007,1128,3,0,0,789,0,2008
75.0,1300,0,5,5,2,1,8,1923,1152,3,0,0,1214,0,2009
21.0,1936,0,5,5,2,0,9,2005,0,3,0,0,864,0,2007
98.0,12800,0,4,7,3,1,5,1948,1800,3,0,0,1092,0,2008
91.0,6911,0,5,5,2,0,6,1969,1017,3,0,0,729,0,2009
57.0,5400,0,8,5,2,0,7,1948,1434,3,0,0,1768,0,2009
60.0,7685,0,5,5,2,1,5,1941,1360,3,0,0,1428,0,2006
60.0,1680,0,5,7,1,1,6,2010,864,3,0,0,1960,0,2006
69.37905085568637,7056,0,5,5,1,1,3,1998,910,3,0,0,971,0,2006
78.0,7060,4,6,5,2,1,5,1966,936,2,0,1,1768,0,2006
42.0,10382,0,6,5,1,1,8,2006,756,3,0,0,864,0,2008
21.0,8795,0,6,5,2,1,7,1930,608,2,0,0,1196,0,2009
90.0,7200,0,5,6,1,0,5,1959,689,3,0,0,2531,0,2006
95.0,9750,0,7,5,2,0,8,1977,626,6,0,0,1440,0,2006
76.0,9937,4,4,5,2,0,5,2000,1478,2,0,0,2704,0,2009
60.0,10440,0,8,5,2,0,9,1993,1580,3,0,0,2057,0,2008
65.0,9150,0,5,5,2,0,7,1928,832,2,0,0,2008,0,2009
128.0,8450,1,8,5,1,0,6,1925,1477,3,0,0,2353,0,2010
24.0,11844,0,7,5,1,0,4,2009,630,3,0,0,1159,0,2006
34.0,11645,0,5,9,2,0,5,2003,1362,2,0,0,912,0,2006
98.0,7252,0,7,5,3,1,10,1946,1410,4,0,1,1786,0,2008
52.0,8640,0,6,5,1,0,6,2007,1486,3,0,0,1453,0,2009
69.37905085568637,18386,3,6,6,2,0,7,1931,483,3,0,0,1126,0,2009
69.37905085568637,12803,0,6,5,1,1,7,1982,616,3,0,1,1086,0,2006
65.0,8521,0,5,5,1,1,8,1919,908,2,0,0,1776,0,2010
32.0,15750,0,4,5,2,1,7,1925,0,2,0,0,1617,0,2009
85.0,8472,0,7,7,2,1,7,2007,612,3,0,0,1554,0,2007
69.37905085568637,53504,0,8,6,2,1,6,1967,735,3,0,0,1442,0,2008
78.0,11096,0,7,7,1,0,10,2003,1442,4,0,0,1456,0,2008
50.0,9600,0,7,5,2,1,6,1951,901,4,0,0,789,0,2006
85.0,8450,0,5,7,1,0,7,2004,940,5,0,0,1224,0,2008
69.37905085568637,7301,0,9,7,2,0,4,2003,1425,3,0,0,1709,0,2010
82.0,7050,0,4,7,1,1,7,1977,1200,1,0,0,924,0,2007
84.0,9375,2,7,5,2,0,5,1936,0,3,1,0,1496,0,2010
50.0,4750,0,6,4,2,0,8,2003,915,4,0,1,943,0,2006
52.0,7200,0,7,4,2,0,10,2005,1092,2,0,0,672,0,2006
70.0,8012,3,5,6,2,0,11,1959,648,3,0,0,1203,0,2008
60.0,10005,0,7,7,2,0,5,1927,1067,3,0,1,1616,0,2009
55.0,8199,0,6,5,1,0,4,1955,896,3,0,0,1324,0,2006
51.0,12438,0,8,6,2,0,6,1882,660,3,0,0,990,0,2010
60.0,3180,0,6,5,1,0,6,1974,1408,3,0,0,1694,0,2007
69.37905085568637,7560,0,5,7,2,0,8,2007,728,3,0,0,848,0,2006
78.0,8755,0,6,5,1,0,8,1979,1273,3,0,0,1328,0,2008
50.0,10440,0,5,5,2,1,6,1969,970,2,0,1,1224,0,2006
78.0,12003,0,5,7,1,1,4,1969,715,5,0,0,1573,0,2009
128.0,13400,0,7,5,2,0,8,1994,768,3,0,0,848,0,2009
21.0,8816,0,8,8,2,0,4,1941,735,2,0,0,1968,0,2007
69.37905085568637,10500,0,6,6,2,0,5,1952,560,1,0,0,1582,0,2006
121.0,7800,0,6,5,1,1,7,1961,1440,3,0,0,1363,0,2006
40.0,11250,0,5,6,3,0,5,1936,660,2,0,1,1386,0,2006
88.0,11787,0,8,7,1,0,5,1972,1372,2,0,0,999,0,2009
174.0,13811,2,6,5,2,1,7,1953,778,3,0,0,1710,0,2006
77.0,10628,3,9,5,2,0,7,1916,1134,3,0,0,2153,0,2010
69.37905085568637,9786,0,5,7,2,0,7,1953,855,3,0,0,1709,0,2008
60.0,9786,0,6,5,2,1,5,2001,616,2,0,0,1479,0,2009
50.0,11120,0,5,8,2,0,8,1972,774,3,0,0,1368,0,2009
90.0,3600,0,8,5,1,0,6,1988,855,3,0,0,1500,0,2007
21.0,8235,0,5,4,1,0,5,1997,912,2,0,0,672,0,2006
68.0,8973,0,5,6,2,1,6,2004,864,3,0,0,1494,0,2007
58.0,11120,0,7,7,2,0,7,1977,816,3,0,1,1216,0,2007
61.0,10542,0,5,5,0,0,8,1900,1311,4,0,0,1198,0,2010
60.0,4274,0,4,5,1,0,7,1972,1425,4,0,0,1040,0,2009
79.0,12384,0,5,9,2,1,4,2006,1143,3,1,0,1429,0,2009
75.0,9200,0,6,5,2,0,7,2000,1417,3,0,0,2504,0,2009
120.0,8633,0,6,6,2,0,11,1979,1501,2,0,0,1484,0,2008
72.0,7153,0,10,6,1,0,6,2006,1360,1,0,0,1428,0,2009
69.37905085568637,10106,0,5,7,2,0,8,2003,1126,1,0,0,2020,0,2008
69.37905085568637,10386,0,5,8,1,0,5,1958,1566,2,0,0,1939,0,2006
75.0,8846,0,7,5,2,1,6,1999,912,3,0,0,1535,0,2007
70.0,9672,0,7,8,2,0,4,2008,780,3,0,0,1686,0,2009
69.37905085568637,6300,0,4,6,1,1,4,1962,676,3,0,1,990,0,2010
85.0,164660,0,6,5,2,1,8,1958,616,3,0,0,1362,0,2007
89.0,5000,0,7,6,1,1,4,1940,1090,2,0,0,1372,0,2007
69.37905085568637,9180,4,8,6,1,0,9,1950,1070,4,0,0,1786,0,2006
65.0,9571,0,8,6,1,0,4,1965,1522,2,0,0,2353,0,2008
75.0,9790,0,6,6,2,1,7,1910,1073,3,0,0,1710,0,2009
73.0,6000,3,5,5,2,0,10,1931,780,3,0,0,999,0,2007
69.37905085568637,11249,0,5,5,1,1,4,1971,1078,4,0,0,960,0,2008
88.0,5000,0,5,6,2,0,7,1995,1489,4,0,0,1372,0,2007
80.0,9549,3,5,7,2,0,5,1885,1417,3,0,1,789,0,2009
98.0,10625,0,7,5,1,0,7,1963,1138,2,0,1,1137,0,2007
110.0,11228,0,7,5,1,1,8,1966,1396,3,0,0,630,0,2008
69.37905085568637,5232,3,6,8,2,0,7,1970,728,3,0,0,1573,0,2007
60.0,16059,2,5,6,1,1,5,1951,864,4,0,0,1148,0,2009
63.0,10800,0,6,5,1,0,5,2003,912,3,0,0,1114,0,2008
69.37905085568637,12144,0,5,5,1,0,5,1970,882,3,0,0,1456,0,2009
60.0,9920,0,5,3,2,1,9,1982,1234,3,0,0,2418,0,2006
60.0,13101,0,6,5,1,0,7,1997,630,2,0,0,1096,0,2006
60.0,8712,0,6,7,1,0,6,2004,440,3,0,1,1635,0,2009
69.37905085568637,4750,2,6,6,1,0,9,2003,832,3,0,0,912,0,2009
55.0,9600,0,4,5,2,1,6,1920,1869,3,0,0,1512,0,2007
60.0,9600,0,4,5,2,0,10,1949,1720,3,0,0,1775,0,2009
58.0,12205,0,5,5,2,0,6,2007,912,2,0,0,848,0,2009
50.0,21535,0,1,5,1,2,5,1910,1848,2,0,0,816,0,2008
80.0,8640,0,7,5,1,1,8,1970,770,4,0,0,1638,0,2007
70.0,7590,0,7,6,2,1,6,1971,1040,3,0,0,1701,0,2006
90.0,10386,0,6,5,2,1,5,1971,798,4,0,1,864,0,2007
60.0,11198,0,6,6,2,0,5,1965,880,3,0,0,1053,0,2008
66.0,7200,0,4,6,2,1,6,1999,848,3,0,0,928,0,2009
85.0,3982,0,6,5,1,0,6,1940,1164,3,0,0,1969,0,2007
110.0,13651,0,5,7,2,1,5,1976,1176,3,0,0,1453,0,2008
77.0,9000,3,6,5,1,0,9,2006,952,4,0,0,789,0,2008
60.0,12394,0,6,5,2,0,6,1999,764,4,0,0,1152,0,2008
65.0,7018,0,7,7,1,0,6,2003,1063,4,0,1,1432,0,2007
60.0,13500,0,6,7,2,1,10,2005,672,4,0,0,928,0,2008
69.37905085568637,9480,0,5,6,1,0,6,1982,1188,4,0,0,1498,0,2008
80.0,8410,0,6,7,2,0,5,1986,1926,3,0,0,1680,0,2009
84.0,8960,0,4,5,2,0,8,1996,888,3,0,0,1472,0,2008
69.37905085568637,8737,0,6,5,2,1,7,1966,1161,2,0,0,1348,0,2009
80.0,7200,1,9,5,1,1,7,1930,1602,3,0,0,1869,0,2008
40.0,16770,0,6,5,2,0,7,1958,1368,4,0,0,902,0,2007
111.0,6155,0,5,5,1,0,6,2004,1442,3,0,0,1217,0,2007
91.0,4712,0,5,6,1,0,7,2004,1153,3,0,0,988,0,2007
80.0,11049,0,4,6,2,1,7,2006,1273,2,0,1,2267,0,2009
66.0,9571,0,5,6,2,1,7,1959,1440,2,0,0,1555,0,2007
90.0,10300,0,6,5,1,0,5,1953,1584,4,0,0,1919,0,2009
41.0,12327,0,8,5,1,0,6,1998,777,3,0,0,1688,0,2008
69.37905085568637,12640,0,7,5,2,1,8,1983,1728,3,0,0,938,0,2006
60.0,7945,0,5,5,2,1,6,2004,784,3,0,0,1416,0,2007
76.0,7050,0,9,4,1,1,6,1958,740,3,0,0,1196,0,2006
84.0,10140,0,5,5,2,0,5,1960,1478,3,0,0,1324,0,2009
69.37905085568637,10859,0,8,7,1,1,6,1955,1868,3,0,0,1026,0,2008
74.0,12327,0,5,6,1,0,11,1980,3094,3,0,0,1501,0,2009
69.37905085568637,4928,3,5,5,1,1,7,1962,864,2,0,0,2080,0,2006
101.0,2280,0,6,5,2,0,6,1975,780,2,0,0,1620,0,2010
69.37905085568637,24090,0,6,5,1,1,6,1993,768,3,0,0,1960,0,2007
70.0,9600,0,5,2,1,0,9,1992,1158,3,0,0,1554,0,2010
50.0,8472,0,5,5,2,0,9,1977,1568,3,0,0,1935,0,2008
57.0,10593,0,8,6,3,1,4,1982,483,2,0,0,2775,0,2006
74.0,10355,0,5,5,2,0,8,1968,485,4,0,0,2046,0,2009
60.0,8544,0,7,4,1,0,4,1954,624,3,0,0,1131,0,2009
70.0,6120,0,7,5,2,0,5,2006,1088,3,0,0,864,0,2009
65.0,9430,2,7,5,2,0,6,1979,689,2,0,0,1425,0,2009
69.37905085568637,10896,0,6,5,2,0,7,1997,3094,2,0,0,894,0,2006
59.0,5105,0,6,5,1,0,6,2004,832,2,0,0,1060,0,2007
57.0,11040,0,7,5,1,0,5,1972,1013,3,0,0,1548,0,2009
50.0,39104,0,5,5,1,1,6,1945,848,2,0,0,1319,0,2010
80.0,7931,2,7,5,2,0,5,1955,1208,3,0,0,1376,0,2006
78.0,16059,1,9,5,2,0,7,2005,764,3,0,0,2113,0,2008
70.0,5784,4,7,6,2,1,6,1995,561,3,0,0,1414,0,2009
69.37905085568637,12798,0,7,7,1,0,6,1975,1340,3,0,0,1178,512,2008
21.0,7750,3,7,5,1,0,7,1989,1686,3,0,1,1456,0,2006
40.0,7758,0,5,4,2,0,6,1978,1202,2,0,0,630,0,2006
80.0,8197,0,6,5,2,0,5,1936,950,1,1,1,1159,0,2008
74.0,2572,0,6,6,1,1,7,1997,864,4,0,0,1304,0,2008
60.0,9100,0,6,5,2,0,8,1995,1080,2,0,0,848,0,2008
110.0,8450,0,5,5,1,0,5,2001,1021,4,0,0,1688,0,2007
60.0,9549,0,5,5,2,0,6,2007,1088,3,0,0,884,0,2006
60.0,9855,4,6,5,1,0,8,2003,1800,2,0,0,1682,0,2006
85.0,12665,0,6,5,2,1,7,2005,1800,3,0,0,1430,0,2008
100.0,8777,3,7,5,1,0,4,1924,939,2,0,0,2046,0,2009
69.37905085568637,9416,0,5,5,1,0,6,1970,1461,3,0,0,1518,0,2009
61.0,11988,0,5,5,2,0,5,1969,440,3,0,0,1472,0,2008
85.0,5062,0,7,6,2,1,7,1970,2078,3,0,0,1674,0,2006
90.0,7800,0,8,6,2,0,5,1966,770,3,0,0,1391,0,2008
65.0,9000,0,6,5,2,0,5,1930,1214,3,0,1,1069,0,2009
70.0,1680,0,7,5,2,0,6,1983,1425,4,0,0,1842,0,2007
66.0,14215,0,7,5,2,0,7,2001,880,3,0,0,1294,0,2009
30.0,215245,0,7,4,2,0,6,1964,1200,4,0,0,1322,0,2010
69.37905085568637,8760,0,6,5,2,0,8,2000,1604,2,0,0,1968,0,2008
78.0,10200,0,5,8,1,1,6,2002,1299,3,0,0,866,0,2009
68.0,8405,0,7,5,2,0,7,1950,1670,3,0,0,1040,0,2007
69.37905085568637,11764,0,5,6,2,0,6,1939,910,3,0,0,1482,0,2009
69.37905085568637,7642,0,6,8,2,1,6,1988,738,1,0,0,827,0,2008
98.0,10197,0,8,6,2,0,5,2003,998,4,1,0,1212,0,2008
34.0,14948,0,5,6,2,0,5,1958,848,2,0,0,912,0,2008
69.37905085568637,11600,1,1,5,1,1,9,1958,1050,2,0,0,840,0,2006
69.37905085568637,10655,3,7,5,2,1,5,1971,796,2,0,1,1422,0,2006
63.0,7226,0,8,6,2,1,5,2004,996,2,0,0,1919,0,2008
69.37905085568637,1920,0,5,5,1,0,8,1978,1158,3,0,0,1734,0,2008
73.0,12327,0,5,5,2,0,5,1921,576,2,0,0,900,0,2006
88.0,7590,0,9,6,1,1,8,1920,880,3,0,0,2234,0,2007
69.37905085568637,6000,0,8,7,1,0,9,1946,1350,3,0,0,1123,0,2010
63.0,11096,0,7,6,2,0,14,1954,716,3,0,0,864,0,2007
78.0,14559,0,8,5,2,0,6,1940,983,2,0,0,2157,0,2009
67.0,9672,0,7,7,2,1,5,1997,616,3,0,0,630,0,2009
37.0,12342,0,5,5,1,1,8,2006,1566,2,0,0,1469,0,2006
88.0,10927,0,7,5,1,0,4,1953,836,3,0,0,1638,0,2007
78.0,7200,1,5,5,2,0,5,2005,1410,3,0,0,1302,0,2008
87.0,11782,3,7,5,2,0,7,1954,1040,3,0,0,864,0,2006
44.0,7590,3,7,7,2,1,9,1890,742,3,0,0,2466,0,2007
55.0,7560,0,5,7,2,0,4,2007,927,3,2,0,1102,0,2007
69.37905085568637,4500,0,6,8,1,1,5,2003,1763,2,0,0,1327,0,2009
60.0,3000,0,5,5,1,0,8,2001,2042,3,0,0,729,0,2006
69.37905085568637,8546,1,5,5,1,0,7,2000,952,4,0,0,1268,0,2007
101.0,10637,0,7,5,2,0,10,1880,616,4,0,0,1183,0,2007
85.0,11787,0,7,5,1,0,6,1940,963,4,0,0,864,0,2006
130.0,4274,3,5,6,1,0,7,1930,1436,2,0,0,923,0,2006
80.0,4280,0,6,5,2,0,10,1996,970,2,0,1,1779,0,2008
80.0,12474,0,4,4,2,1,7,1936,1392,3,0,0,875,0,2008
69.37905085568637,11600,0,3,5,1,0,6,2006,696,2,0,0,1355,0,2009
66.0,11341,0,5,5,2,0,7,2003,1210,4,0,0,1634,0,2007
69.37905085568637,10728,0,5,5,2,1,8,1924,1436,4,0,0,2035,0,2006
77.0,7207,0,5,2,1,0,6,1966,1392,3,0,0,2344,0,2007
77.0,9350,0,6,5,1,0,7,2007,1704,2,0,0,1218,0,2006
70.0,13400,3,6,6,3,0,4,2006,1058,2,0,0,1322,0,2007
69.37905085568637,10800,0,8,5,2,0,7,1964,1614,3,0,0,848,0,2007
70.0,8640,0,5,5,1,0,8,1960,0,3,0,0,827,0,2006
65.0,8640,0,5,5,2,1,7,2006,1080,3,0,0,1720,0,2006
66.0,7500,0,4,5,1,2,8,1950,1848,2,0,0,2291,0,2007
60.0,8820,0,5,6,2,0,5,2000,1026,3,0,0,1982,0,2007
75.0,9018,0,8,5,2,0,5,1972,1136,3,0,0,1756,0,2010
69.0,12692,0,7,5,1,1,4,2004,1461,3,0,0,1232,0,2008
72.0,14803,0,7,6,1,0,8,1945,0,4,0,0,1200,0,2007
50.0,8500,0,6,7,1,0,7,2003,1582,4,0,0,1319,0,2009
95.0,9236,0,5,6,2,0,6,1958,1142,1,0,0,1710,0,2010
69.0,7795,0,8,5,2,0,7,1934,1092,2,0,0,2183,0,2008
70.0,14585,0,6,5,1,0,7,2004,948,3,0,0,1641,0,2008
74.0,8480,3,7,7,2,1,5,1962,600,3,0,1,1904,0,2010
60.0,13568,2,6,5,1,1,5,1974,930,3,0,0,1176,0,2009
110.0,1936,0,8,5,2,1,6,2000,2078,3,0,1,1661,0,2007
59.0,7200,0,8,5,1,0,5,2002,1249,3,0,1,854,0,2007
109.0,13101,0,5,5,1,0,8,1960,630,4,0,1,1400,0,2010
69.37905085568637,8125,0,8,5,1,0,5,2000,1151,2,0,0,1647,0,2007
70.0,7136,4,6,6,2,0,8,1996,1078,2,0,0,1904,0,2010
60.0,8978,0,4,7,3,1,9,2009,1686,2,0,0,1095,0,2010
60.0,11423,0,6,5,1,0,4,1963,0,2,0,0,1391,0,2010
65.0,7642,0,6,6,1,0,7,2004,924,3,0,0,2142,0,2009
140.0,1680,0,5,5,1,0,7,1968,861,3,0,0,1739,0,2010
86.0,7259,0,5,6,1,1,8,1996,546,3,0,0,2126,0,2007
174.0,9236,0,7,6,1,1,7,1920,1673,2,0,0,1709,0,2009
84.0,7056,0,5,5,2,1,6,1923,1010,1,0,0,2945,0,2010
60.0,6762,0,7,5,1,1,6,2005,796,3,0,0,1236,0,2010
69.37905085568637,8123,1,5,5,2,0,7,1916,672,4,0,0,1362,0,2009
62.0,10005,0,6,7,2,0,6,1890,1057,3,0,0,1350,0,2007
50.0,10530,1,7,6,1,0,11,1977,660,2,0,0,3222,0,2008
69.37905085568637,8712,0,5,7,2,1,5,1977,1362,3,0,0,2295,0,2008
69.37905085568637,13360,0,5,5,1,0,5,1980,755,3,0,0,1620,0,2006
109.0,10791,0,6,5,2,0,8,2004,768,1,0,0,1095,0,2009
86.0,8712,3,8,5,1,1,6,2007,770,3,0,0,1008,0,2006
69.37905085568637,11248,0,7,6,2,0,7,1977,1210,3,0,0,1442,0,2008
65.0,12090,0,5,5,2,1,3,1914,1276,1,0,0,1839,0,2007
69.37905085568637,10628,0,5,5,1,1,6,1972,1768,3,0,0,3228,0,2008
90.0,9571,0,6,3,2,0,8,1908,880,3,0,0,2094,0,2009
55.0,13360,3,5,5,1,0,5,1920,1425,3,2,0,2353,0,2006
82.0,8750,0,5,5,2,0,5,1998,1304,4,0,0,1068,0,2007
67.0,1869,0,5,5,1,0,5,1950,864,2,0,1,1661,0,2009
74.0,10140,0,5,5,2,0,6,2005,1032,1,0,0,1080,0,2008
72.0,7931,3,5,7,2,0,5,1920,970,2,0,0,1919,0,2006
83.0,21384,0,4,5,1,0,6,1971,936,2,0,0,1456,0,2007
129.0,6120,0,10,7,2,1,4,2006,547,2,0,0,1150,0,2008
92.0,6120,0,7,7,1,0,7,1952,941,2,0,0,2060,0,2008
79.0,6120,0,7,6,2,1,4,1957,1276,2,0,0,864,0,2007
69.37905085568637,19296,0,6,5,2,1,6,2004,540,2,0,0,1756,0,2007
69.37905085568637,8366,1,6,5,2,1,7,2009,1184,3,0,0,1208,0,2008
77.0,9248,3,6,8,1,1,5,1962,1281,2,0,1,1230,0,2008
50.0,13159,0,5,7,1,0,6,2005,1099,3,0,0,2028,0,2007
